LIPID NAME,Lipid n%,CHOL %,DSPE-PEG %,FRR,Org FR,Aq FR,TFR,CHIP,Size,PDI,Populations,Chain length 1,Unsatturation chain 1,Chain length 2,Unsatturation chain 2,Pressure at FRR1 TFR20,Pressure at FRR1 TFR 18,Pressure at FRR1 TFR 16,Chip Volume,Chip Surface Area,SMILES string
DOPC,80,20,0,0.2,1.6,6.4,8,SR,53.13,0.21,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.5,5,5,10,SR,52.95,0.11,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.96,8.04,12,SR,51.96,0.1,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,1.6,6.4,8,ZZ,51.84,0.22,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,2,8,10,IG,51.12,0.22,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,2.64,5.36,8,SR,61.05,0.16,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,2,8,10,SR,50.46,0.21,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2.4,9.6,12,ZZ,50.14,0.18,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,1.6,6.4,8,SR,49.17,0.14,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2,8,10,SR,49.11,0.19,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,1.6,6.4,8,SR,48.86,0.13,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,2,8,10,ZZ,48.25,0.2,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,2.4,9.6,12,ZZ,47.54,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,2.64,5.36,8,IG,47.41,0.19,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,2,8,10,SR,46.87,0.15,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,2.4,9.6,12,SR,46.69,0.16,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,2,8,10,SR,46.52,0.12,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,2.4,9.6,12,ZZ,45.82,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.3,6.7,10,IG,45.82,0.1,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.96,8.04,12,IG,44.76,0.09,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,2.4,9.6,12,SR,44.75,0.11,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2.4,9.6,12,SR,44.09,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,2.4,9.6,12,SR,42.78,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,2.64,5.36,8,IG,39.79,0.18,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,3.96,8.04,12,IG,39.46,0.18,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.2,2,8,10,IG,32.06,0.18,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DPPC,100,0,0,0.5,5,5,10,ZZ,13774,0.56,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,4,4,8,ZZ,657.1,0.4,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,6,6,12,ZZ,803,0.38,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,4,4,8,SR,29681,0.38,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,6,6,12,SR,3109,0.36,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.96,8.04,12,ZZ,1229.6,0.34,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,4,4,8,ZZ,354.3,0.33,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,6,6,12,ZZ,848.1,0.33,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,6,6,12,SR,3672,0.33,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,6,6,12,SR,668.4,0.32,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,4,4,8,SR,1092.4,0.32,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.96,8.04,12,SR,735.3,0.32,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,5,5,10,SR,2593,0.32,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,4,4,8,IG,4443,0.32,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,2.64,5.36,8,ZZ,450.3,0.31,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,6,6,12,IG,5539,0.31,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.96,8.04,12,ZZ,306.2,0.31,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,5,5,10,IG,4281,0.31,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,5,5,10,SR,734.2,0.3,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.5,6,6,12,IG,5770,0.3,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.3,6.7,10,ZZ,250.7,0.29,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,2.64,5.36,8,SR,428.8,0.29,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,6,6,12,IG,620.8,0.29,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.2,2.4,9.6,12,ZZ,147.16,0.28,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,1.6,6.4,8,SR,122.55,0.28,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2.4,9.6,12,ZZ,147.16,0.28,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,5,5,10,IG,562.1,0.25,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,4,4,8,IG,501.5,0.26,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,6,6,12,SR,496.2,0.27,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,5,5,10,SR,1265.1,0.27,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.96,8.04,12,SR,180.92,0.27,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,5,5,10,ZZ,1766.6,0.27,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,1.6,6.4,8,SR,353.7,0.27,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,5,5,10,ZZ,493,0.26,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.5,4,4,8,ZZ,481.5,0.13,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,5,5,10,IG,336.3,0.04,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,6,6,12,IG,318.7,0.02,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,2,8,10,IG,2082,0.26,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2,8,10,ZZ,768.9,0.26,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,6,6,12,SR,1064.6,0.26,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.33,3.3,6.7,10,SR,377.3,0.26,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,4,4,8,IG,292.4,0.06,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,6,6,12,ZZ,274,0.09,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,4,4,8,SR,267.3,0.07,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,4,4,8,ZZ,264.4,0.11,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,5,5,10,SR,262.6,0.07,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,6,6,12,SR,260.8,0.09,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.5,5,5,10,ZZ,256.8,0.09,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.2,2.4,9.6,12,ZZ,250.2,0.22,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.96,8.04,12,IG,1517.8,0.26,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,2.64,5.36,8,ZZ,228.2,0.26,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,4,4,8,IG,225,0.23,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.3,6.7,10,ZZ,224.7,0.26,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,95,0,5,0.33,3.3,6.7,10,IG,859.7,0.26,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,3.96,8.04,12,ZZ,212.4,0.26,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.2,1.6,6.4,8,IG,1933.9,0.25,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.5,4,4,8,IG,4380,0.25,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,5,5,10,ZZ,391.9,0.25,2,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,100,0,0,0.33,3.3,6.7,10,IG,6926,0.25,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,60,40,0,0.5,5,5,10,IG,183.29,0.25,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,5,5,10,IG,193.69,0.23,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,2.64,5.36,8,SR,192.63,0.14,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,6,6,12,IG,185.35,0.24,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,4,4,8,IG,184.17,0.2,1,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.3,6.7,10,SR,180.93,0.13,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,75,20,5,0.33,2.64,5.36,8,IG,219.3,0.25,2,16,0,16,0,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,3.96,8.04,12,SR,167.84,0.13,1,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,55,40,5,0.33,2.64,5.36,8,ZZ,167.31,0.09,1,16,0,16,0,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
DPPC,80,20,0,0.5,4,4,8,SR,3010,0.24,2,16,0,16,0,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O
